,source,target,weight,BinaryWeight
5333,1470,14,1,1
5334,852,14,1,1
5335,32,14,1,1
5336,681,14,1,1
5337,3564,14,-1,-1
5338,84,14,-1,-1
5339,1920,14,-1,-1
5340,187,14,-1,-1
5341,3464,14,-2,-1
5342,144,14,-2,-1
5343,46,14,-10,-1
5344,3696,14,-10,-1
5345,14,351,10,1
5346,14,93,10,1
5347,14,232,5,1
5348,14,85,5,1
5349,14,63,5,1
5350,14,97,5,1
5351,14,34,5,1
5352,14,952,4,1
5353,14,113,4,1
5354,14,125,4,1
5355,14,191,4,1
5356,14,103,4,1
5357,14,604,3,1
5358,14,336,3,1
5359,14,2335,3,1
5360,14,497,3,1
5361,14,1893,3,1
5362,14,1385,2,1
5363,14,2435,2,1
5364,14,896,2,1
5365,14,1201,2,1
5366,14,765,2,1
5367,14,1073,2,1
5368,14,1589,2,1
5369,14,1595,2,1
5370,14,280,2,1
5371,14,557,2,1
5372,14,229,2,1
5373,14,95,2,1
5374,14,375,2,1
5375,14,86,2,1
5376,14,163,2,1
5377,14,957,2,1
5378,14,271,2,1
5379,14,90,2,1
5380,14,47,2,1
5381,14,136,2,1
5382,14,3450,1,1
5383,14,2436,1,1
5384,14,3442,1,1
5385,14,3447,1,1
5386,14,1395,1,1
5387,14,3446,1,1
5388,14,2286,1,1
5389,14,3504,1,1
5390,14,2433,1,1
5391,14,2432,1,1
5392,14,3441,1,1
5393,14,3381,1,1
5394,14,3438,1,1
5395,14,2431,1,1
5396,14,1074,1,1
5397,14,1389,1,1
5398,14,1598,1,1
5399,14,1905,1,1
5400,14,3437,1,1
5401,14,2421,1,1
5402,14,603,1,1
5403,14,905,1,1
5404,14,2430,1,1
5405,14,901,1,1
5406,14,1904,1,1
5407,14,3436,1,1
5408,14,652,1,1
5409,14,178,1,1
5410,14,3433,1,1
5411,14,3501,1,1
5412,14,3432,1,1
5413,14,268,1,1
5414,14,2288,1,1
5415,14,529,1,1
5416,14,1133,1,1
5417,14,87,1,1
5418,14,233,1,1
5419,14,94,1,1
5420,14,697,1,1
5421,14,158,1,1
5422,14,437,1,1
5423,14,19,1,1
5424,14,36,1,1
5425,14,69,1,1
5426,14,66,1,1
5427,14,680,1,1
5428,14,39,1,1
5429,14,154,1,1
5430,14,3409,1,1
5431,14,3429,1,1
5432,14,3430,1,1
5433,14,1207,1,1
5434,14,1903,1,1
5435,14,3426,1,1
5436,14,2427,1,1
5437,14,1902,1,1
5438,14,3490,1,1
5439,14,3090,1,1
5440,14,3285,1,1
5441,14,3547,1,1
5442,14,763,1,1
5443,14,904,1,1
5444,14,2311,1,1
5445,14,1392,1,1
5446,14,2425,1,1
5447,14,3406,1,1
5448,14,2292,1,1
5449,14,1204,1,1
5450,14,650,1,1
5451,14,357,1,1
5452,14,3495,1,1
5453,14,983,1,1
5454,14,185,1,1
5455,14,831,1,1
5456,14,2416,1,1
5457,14,2632,1,1
5458,14,1894,1,1
5459,14,899,1,1
5460,14,1069,1,1
5461,14,1386,1,1
5462,14,374,1,1
5463,14,1384,1,1
5464,14,2827,1,1
5465,14,426,1,1
5466,14,278,1,1
5467,14,823,1,1
5468,14,1890,1,1
5469,14,1872,1,1
5470,14,164,1,1
5471,14,1161,1,1
5472,14,3119,1,1
5473,14,1350,1,1
5474,14,966,1,1
5475,14,517,1,1
5476,14,766,1,1
5477,14,121,1,1
5478,14,23,1,1
5479,14,189,1,1
5480,14,353,1,1
5481,14,16,1,1
5482,14,195,1,1
5483,14,50,1,1
5484,14,28,1,1
5485,14,74,1,1
5486,14,273,1,1
5487,14,210,1,1
5488,14,1470,1,1
5489,14,852,1,1
5490,14,32,1,1
5491,14,681,1,1
5492,14,3513,-1,-1
5493,14,3508,-1,-1
5494,14,3503,-1,-1
5495,14,3371,-1,-1
5496,14,3502,-1,-1
5497,14,3427,-1,-1
5498,14,399,-1,-1
5499,14,18,-1,-1
5500,14,46,-1,-1
5501,14,84,-1,-1
5502,14,3546,-1,-1
5503,14,800,-1,-1
5504,14,3544,-1,-1
5505,14,3738,-1,-1
5506,14,3571,-1,-1
5507,14,54,-1,-1
5508,14,184,-1,-1
5509,14,3368,-1,-1
5510,14,79,-1,-1
5511,14,3730,-1,-1
5512,14,1248,-1,-1
5513,14,373,-1,-1
5514,14,3593,-1,-1
5515,14,490,-1,-1
5516,14,3578,-1,-1
5517,14,3758,-1,-1
5518,14,3781,-1,-1
5519,14,368,-3,-1
5520,14,3557,-3,-1
5521,14,3755,-3,-1
5522,14,199,-10,-1
5523,14,30,-10,-1
5524,14,468,-10,-1
5525,14,3740,-10,-1
5526,14,112,-10,-1
5527,14,266,-10,-1
5528,14,3696,-10,-1
5529,14,3464,-10,-1
5530,14,1920,-10,-1
5531,14,175,-10,-1
5532,14,187,-10,-1
5533,14,144,-10,-1
5534,2444,15,10,1
5535,108,15,8,1
5536,36,15,8,1
5537,1173,15,7,1
5538,3774,15,6,1
5539,74,15,6,1
5540,148,15,6,1
5541,62,15,6,1
5542,566,15,5,1
5543,502,15,5,1
5544,198,15,4,1
5545,106,15,4,1
5546,778,15,4,1
5547,441,15,4,1
5548,99,15,4,1
5549,992,15,4,1
5550,654,15,4,1
5551,1663,15,3,1
5552,448,15,3,1
5553,120,15,3,1
5554,352,15,3,1
5555,1090,15,3,1
5556,41,15,3,1
5557,564,15,3,1
5558,469,15,3,1
5559,43,15,3,1
5560,22,15,3,1
5561,418,15,3,1
5562,980,15,2,1
5563,508,15,2,1
5564,2256,15,2,1
5565,264,15,2,1
5566,391,15,2,1
5567,176,15,2,1
5568,53,15,2,1
5569,3765,15,2,1
5570,100,15,2,1
5571,2002,15,2,1
5572,780,15,2,1
5573,1982,15,2,1
5574,366,15,2,1
5575,1639,15,2,1
5576,340,15,2,1
5577,39,15,2,1
5578,147,15,2,1
5579,3730,15,2,1
5580,3728,15,2,1
5581,1924,15,2,1
5582,71,15,2,1
5583,137,15,2,1
5584,770,15,2,1
5585,144,15,2,1
5586,163,15,1,1
5587,33,15,1,1
5588,3193,15,1,1
5589,2339,15,1,1
5590,1458,15,1,1
5591,69,15,1,1
5592,24,15,1,1
5593,29,15,1,1
5594,1321,15,1,1
5595,2953,15,1,1
5596,2205,15,1,1
5597,2949,15,1,1
5598,2943,15,1,1
5599,2929,15,1,1
5600,1325,15,1,1
5601,59,15,1,1
5602,218,15,1,1
5603,20,15,1,1
5604,925,15,1,1
5605,1009,15,1,1
5606,2000,15,1,1
5607,2564,15,1,1
5608,2555,15,1,1
5609,87,15,1,1
5610,44,15,1,1
5611,225,15,1,1
5612,186,15,1,1
5613,222,15,1,1
5614,64,15,1,1
5615,849,15,1,1
5616,153,15,1,1
5617,536,15,1,1
5618,3760,15,1,1
5619,3452,15,1,1
5620,249,15,1,1
5621,1092,15,1,1
5622,1408,15,1,1
5623,1221,15,1,1
5624,1089,15,1,1
5625,297,15,1,1
5626,533,15,1,1
5627,1921,15,1,1
5628,1609,15,1,1
5629,269,15,1,1
5630,1082,15,1,1
5631,1916,15,1,1
5632,236,15,1,1
5633,709,15,1,1
5634,1913,15,1,1
5635,1211,15,1,1
5636,841,15,1,1
5637,710,15,1,1
5638,1909,15,1,1
5639,767,15,1,1
5640,15,108,8,1
5641,15,36,7,1
5642,15,198,6,1
5643,15,310,6,1
5644,15,148,6,1
5645,15,62,6,1
5646,15,566,5,1
5647,15,22,5,1
5648,15,133,4,1
5649,15,1173,4,1
5650,15,106,4,1
5651,15,100,4,1
5652,15,53,4,1
5653,15,778,4,1
5654,15,74,4,1
5655,15,441,4,1
5656,15,3730,4,1
5657,15,992,4,1
5658,15,654,4,1
5659,15,710,4,1
5660,15,163,3,1
5661,15,1406,3,1
5662,15,20,3,1
5663,15,1285,3,1
5664,15,1663,3,1
5665,15,120,3,1
5666,15,64,3,1
5667,15,352,3,1
5668,15,39,3,1
5669,15,99,3,1
5670,15,1090,3,1
5671,15,41,3,1
5672,15,564,3,1
5673,15,469,3,1
5674,15,43,3,1
5675,15,418,3,1
5676,15,980,2,1
5677,15,170,2,1
5678,15,508,2,1
5679,15,2256,2,1
5680,15,59,2,1
5681,15,391,2,1
5682,15,176,2,1
5683,15,3774,2,1
5684,15,2002,2,1
5685,15,780,2,1
5686,15,1982,2,1
5687,15,366,2,1
5688,15,1639,2,1
5689,15,147,2,1
5690,15,3452,2,1
5691,15,3728,2,1
5692,15,269,2,1
5693,15,1924,2,1
5694,15,71,2,1
5695,15,770,2,1
5696,15,502,2,1
5697,15,144,2,1
5698,15,33,1,1
5699,15,3193,1,1
5700,15,2339,1,1
5701,15,1458,1,1
5702,15,69,1,1
5703,15,24,1,1
5704,15,29,1,1
5705,15,1321,1,1
5706,15,2953,1,1
5707,15,2205,1,1
5708,15,2949,1,1
5709,15,2943,1,1
5710,15,2076,1,1
5711,15,264,1,1
5712,15,2929,1,1
5713,15,1426,1,1
5714,15,1325,1,1
5715,15,218,1,1
5716,15,925,1,1
5717,15,1009,1,1
5718,15,405,1,1
5719,15,448,1,1
5720,15,2000,1,1
5721,15,2564,1,1
5722,15,2555,1,1
5723,15,87,1,1
5724,15,44,1,1
5725,15,225,1,1
5726,15,186,1,1
5727,15,222,1,1
5728,15,340,1,1
5729,15,849,1,1
5730,15,153,1,1
5731,15,536,1,1
5732,15,3760,1,1
5733,15,249,1,1
5734,15,1092,1,1
5735,15,1408,1,1
5736,15,1221,1,1
5737,15,1089,1,1
5738,15,297,1,1
5739,15,533,1,1
5740,15,1921,1,1
5741,15,1609,1,1
5742,15,1082,1,1
5743,15,1916,1,1
5744,15,137,1,1
5745,15,236,1,1
5746,15,709,1,1
5747,15,606,1,1
5748,15,2444,1,1
5749,15,1913,1,1
5750,15,1211,1,1
5751,15,841,1,1
5752,15,1909,1,1
5753,15,767,1,1
5754,15,3616,-1,-1
5755,15,79,-2,-1
5756,15,3765,-10,-1
5757,158,16,9,1
5758,3781,16,7,1
5759,25,16,6,1
5760,59,16,5,1
5761,196,16,5,1
5762,46,16,5,1
5763,727,16,5,1
5764,21,16,5,1
5765,19,16,4,1
5766,1299,16,4,1
5767,450,16,3,1
5768,806,16,3,1
5769,1745,16,3,1
5770,1734,16,3,1
5771,97,16,3,1
5772,20,16,3,1
5773,2124,16,3,1
5774,96,16,3,1
5775,74,16,3,1
5776,211,16,3,1
5777,543,16,3,1
5778,41,16,3,1
5779,286,16,2,1
5780,638,16,2,1
5781,349,16,2,1
5782,175,16,2,1
5783,62,16,2,1
5784,3588,16,2,1
5785,305,16,2,1
5786,155,16,2,1
5787,548,16,2,1
5788,797,16,2,1
5789,1303,16,2,1
5790,202,16,2,1
5791,39,16,2,1
5792,192,16,2,1
5793,112,16,2,1
5794,50,16,2,1
5795,106,16,2,1
5796,134,16,2,1
5797,941,16,2,1
5798,54,16,2,1
5799,343,16,2,1
5800,47,16,2,1
5801,659,16,2,1
5802,78,16,2,1
5803,933,16,2,1
5804,1784,16,1,1
5805,165,16,1,1
5806,410,16,1,1
5807,87,16,1,1
5808,264,16,1,1
5809,283,16,1,1
5810,37,16,1,1
5811,2205,16,1,1
5812,3581,16,1,1
5813,30,16,1,1
5814,3463,16,1,1
5815,66,16,1,1
5816,945,16,1,1
5817,254,16,1,1
5818,1281,16,1,1
5819,38,16,1,1
5820,1304,16,1,1
5821,1489,16,1,1
5822,361,16,1,1
5823,1488,16,1,1
5824,685,16,1,1
5825,798,16,1,1
5826,69,16,1,1
5827,2820,16,1,1
5828,276,16,1,1
5829,141,16,1,1
5830,64,16,1,1
5831,2142,16,1,1
5832,1731,16,1,1
5833,77,16,1,1
5834,359,16,1,1
5835,870,16,1,1
5836,314,16,1,1
5837,121,16,1,1
5838,187,16,1,1
5839,210,16,1,1
5840,218,16,1,1
5841,680,16,1,1
5842,1470,16,1,1
5843,2737,16,1,1
5844,65,16,1,1
5845,136,16,1,1
5846,144,16,1,1
5847,621,16,1,1
5848,541,16,1,1
5849,139,16,1,1
5850,354,16,1,1
5851,2104,16,1,1
5852,76,16,1,1
5853,1988,16,1,1
5854,579,16,1,1
5855,679,16,1,1
5856,1690,16,1,1
5857,515,16,1,1
5858,1496,16,-1,-1
5859,16,158,6,1
5860,16,19,6,1
5861,16,175,5,1
5862,16,112,5,1
5863,16,25,5,1
5864,16,46,5,1
5865,16,144,5,1
5866,16,38,4,1
5867,16,271,4,1
5868,16,100,4,1
5869,16,1299,4,1
5870,16,59,4,1
5871,16,54,4,1
5872,16,450,3,1
5873,16,283,3,1
5874,16,520,3,1
5875,16,548,3,1
5876,16,37,3,1
5877,16,482,3,1
5878,16,39,3,1
5879,16,1734,3,1
5880,16,64,3,1
5881,16,20,3,1
5882,16,65,3,1
5883,16,543,3,1
5884,16,74,3,1
5885,16,286,2,1
5886,16,638,2,1
5887,16,349,2,1
5888,16,806,2,1
5889,16,62,2,1
5890,16,1496,2,1
5891,16,30,2,1
5892,16,155,2,1
5893,16,1304,2,1
5894,16,1745,2,1
5895,16,1303,2,1
5896,16,202,2,1
5897,16,196,2,1
5898,16,192,2,1
5899,16,97,2,1
5900,16,50,2,1
5901,16,106,2,1
5902,16,134,2,1
5903,16,941,2,1
5904,16,210,2,1
5905,16,727,2,1
5906,16,2124,2,1
5907,16,21,2,1
5908,16,343,2,1
5909,16,47,2,1
5910,16,78,2,1
5911,16,139,2,1
5912,16,41,2,1
5913,16,96,2,1
5914,16,679,2,1
5915,16,933,2,1
5916,16,747,1,1
5917,16,1784,1,1
5918,16,165,1,1
5919,16,410,1,1
5920,16,264,1,1
5921,16,305,1,1
5922,16,2205,1,1
5923,16,3463,1,1
5924,16,66,1,1
5925,16,945,1,1
5926,16,254,1,1
5927,16,1281,1,1
5928,16,361,1,1
5929,16,1489,1,1
5930,16,1488,1,1
5931,16,685,1,1
5932,16,798,1,1
5933,16,132,1,1
5934,16,69,1,1
5935,16,2820,1,1
5936,16,276,1,1
5937,16,141,1,1
5938,16,2142,1,1
5939,16,1731,1,1
5940,16,2796,1,1
5941,16,77,1,1
5942,16,359,1,1
5943,16,870,1,1
5944,16,314,1,1
5945,16,121,1,1
5946,16,187,1,1
5947,16,218,1,1
5948,16,680,1,1
5949,16,1470,1,1
5950,16,211,1,1
5951,16,2737,1,1
5952,16,136,1,1
5953,16,621,1,1
5954,16,541,1,1
5955,16,659,1,1
5956,16,354,1,1
5957,16,76,1,1
5958,16,579,1,1
5959,16,1690,1,1
5960,16,515,1,1
5961,16,3588,-10,-1
5962,242,17,10,1
5963,56,17,9,1
5964,871,17,9,1
5965,1169,17,8,1
5966,593,17,8,1
5967,859,17,8,1
5968,73,17,7,1
5969,1305,17,7,1
5970,3781,17,7,1
5971,3743,17,6,1
5972,1524,17,5,1
5973,219,17,5,1
5974,454,17,5,1
5975,689,17,5,1
5976,867,17,5,1
5977,1129,17,5,1
5978,90,17,4,1
5979,2198,17,4,1
5980,345,17,4,1
5981,71,17,4,1
5982,193,17,3,1
5983,1799,17,3,1
5984,2227,17,3,1
5985,255,17,3,1
5986,1441,17,3,1
5987,865,17,2,1
5988,1702,17,2,1
5989,1563,17,2,1
5990,1525,17,2,1
5991,944,17,2,1
5992,1163,17,2,1
5993,259,17,2,1
5994,2199,17,2,1
5995,2138,17,2,1
5996,37,17,2,1
5997,2802,17,2,1
5998,542,17,2,1
5999,735,17,2,1
6000,383,17,2,1
6001,3550,17,2,1
6002,629,17,2,1
6003,732,17,2,1
6004,385,17,2,1
6005,436,17,2,1
6006,2090,17,1,1
6007,1270,17,1,1
6008,2692,17,1,1
6009,728,17,1,1
6010,2085,17,1,1
6011,78,17,1,1
6012,150,17,1,1
6013,453,17,1,1
6014,3052,17,1,1
6015,953,17,1,1
6016,2960,17,1,1
6017,873,17,1,1
6018,1304,17,1,1
6019,159,17,1,1
6020,116,17,1,1
6021,2689,17,1,1
6022,120,17,1,1
6023,2117,17,1,1
6024,39,17,1,1
6025,49,17,1,1
6026,1283,17,1,1
6027,612,17,1,1
6028,2757,17,1,1
6029,541,17,1,1
6030,2096,17,1,1
6031,1476,17,1,1
6032,25,17,1,1
6033,153,17,1,1
6034,273,17,1,1
6035,32,17,1,1
6036,2105,17,1,1
6037,2709,17,1,1
6038,17,242,10,1
6039,17,73,10,1
6040,17,293,10,1
6041,17,56,9,1
6042,17,159,9,1
6043,17,90,8,1
6044,17,859,8,1
6045,17,1169,5,1
6046,17,593,5,1
6047,17,219,5,1
6048,17,1305,5,1
6049,17,454,5,1
6050,17,689,5,1
6051,17,871,5,1
6052,17,3743,5,1
6053,17,867,5,1
6054,17,345,4,1
6055,17,193,3,1
6056,17,1563,3,1
6057,17,1799,3,1
6058,17,71,3,1
6059,17,1129,3,1
6060,17,728,2,1
6061,17,1702,2,1
6062,17,944,2,1
6063,17,1163,2,1
6064,17,2227,2,1
6065,17,259,2,1
6066,17,2199,2,1
6067,17,116,2,1
6068,17,255,2,1
6069,17,3781,2,1
6070,17,542,2,1
6071,17,735,2,1
6072,17,383,2,1
6073,17,3550,2,1
6074,17,1441,2,1
6075,17,732,2,1
6076,17,385,2,1
6077,17,2090,1,1
6078,17,1270,1,1
6079,17,2692,1,1
6080,17,2085,1,1
6081,17,865,1,1
6082,17,78,1,1
6083,17,150,1,1
6084,17,453,1,1
6085,17,1525,1,1
6086,17,1524,1,1
6087,17,3052,1,1
6088,17,2246,1,1
6089,17,953,1,1
6090,17,2960,1,1
6091,17,2198,1,1
6092,17,1304,1,1
6093,17,37,1,1
6094,17,2802,1,1
6095,17,120,1,1
6096,17,2689,1,1
6097,17,2117,1,1
6098,17,39,1,1
6099,17,49,1,1
6100,17,1283,1,1
6101,17,612,1,1
6102,17,2757,1,1
6103,17,541,1,1
6104,17,2096,1,1
6105,17,629,1,1
6106,17,1476,1,1
6107,17,25,1,1
6108,17,153,1,1
6109,17,273,1,1
6110,17,32,1,1
6111,17,2105,1,1
6112,17,2709,1,1
6113,17,436,1,1
6114,33,18,10,1
6115,291,18,8,1
6116,48,18,8,1
6117,206,18,7,1
6118,29,18,6,1
6119,92,18,6,1
6120,320,18,5,1
6121,28,18,5,1
6122,23,18,5,1
6123,334,18,5,1
6124,707,18,4,1
6125,84,18,4,1
6126,32,18,4,1
6127,30,18,4,1
6128,287,18,4,1
6129,35,18,4,1
6130,72,18,3,1
6131,87,18,3,1
6132,21,18,3,1
6133,109,18,3,1
6134,1373,18,3,1
6135,756,18,3,1
6136,31,18,3,1
6137,117,18,3,1
6138,115,18,3,1
6139,94,18,3,1
6140,81,18,2,1
6141,52,18,2,1
6142,1367,18,2,1
6143,42,18,2,1
6144,3363,18,2,1
6145,163,18,2,1
6146,649,18,2,1
6147,240,18,2,1
6148,124,18,2,1
6149,190,18,2,1
6150,1577,18,2,1
6151,3253,18,2,1
6152,58,18,2,1
6153,261,18,2,1
6154,1589,18,1,1
6155,1391,18,1,1
6156,162,18,1,1
6157,144,18,1,1
6158,140,18,1,1
6159,244,18,1,1
6160,96,18,1,1
6161,57,18,1,1
6162,249,18,1,1
6163,1369,18,1,1
6164,95,18,1,1
6165,401,18,1,1
6166,3746,18,1,1
6167,1198,18,1,1
6168,646,18,1,1
6169,397,18,1,1
6170,1191,18,1,1
6171,1881,18,1,1
6172,71,18,1,1
6173,172,18,1,1
6174,3763,18,1,1
6175,258,18,1,1
6176,979,18,1,1
6177,550,18,1,1
6178,86,18,1,1
6179,153,18,1,1
6180,3569,18,1,1
6181,706,18,1,1
6182,290,18,1,1
6183,893,18,1,1
6184,157,18,1,1
6185,1580,18,1,1
6186,782,18,1,1
6187,665,18,1,1
6188,25,18,1,1
6189,1321,18,1,1
6190,127,18,1,1
6191,2387,18,1,1
6192,817,18,1,1
6193,196,18,1,1
6194,3584,18,1,1
6195,1030,18,1,1
6196,1183,18,1,1
6197,3184,18,1,1
6198,1573,18,1,1
6199,91,18,1,1
6200,85,18,-1,-1
6201,2335,18,-5,-1
6202,18,33,10,1
6203,18,48,8,1
6204,18,334,7,1
6205,18,206,6,1
6206,18,29,6,1
6207,18,92,6,1
6208,18,35,6,1
6209,18,707,5,1
6210,18,163,5,1
6211,18,320,5,1
6212,18,291,5,1
6213,18,28,5,1
6214,18,84,4,1
6215,18,31,4,1
6216,18,30,4,1
6217,18,287,4,1
6218,18,117,3,1
6219,18,301,3,1
6220,18,72,3,1
6221,18,21,3,1
6222,18,42,3,1
6223,18,23,3,1
6224,18,81,2,1
6225,18,109,2,1
6226,18,1367,2,1
6227,18,579,2,1
6228,18,32,2,1
6229,18,190,2,1
6230,18,115,2,1
6231,18,94,2,1
6232,18,1577,2,1
6233,18,58,2,1
6234,18,261,2,1
6235,18,1391,1,1
6236,18,26,1,1
6237,18,144,1,1
6238,18,496,1,1
6239,18,140,1,1
6240,18,52,1,1
6241,18,244,1,1
6242,18,96,1,1
6243,18,249,1,1
6244,18,1369,1,1
6245,18,95,1,1
6246,18,3372,1,1
6247,18,87,1,1
6248,18,401,1,1
6249,18,3746,1,1
6250,18,1198,1,1
6251,18,3363,1,1
6252,18,646,1,1
6253,18,397,1,1
6254,18,1191,1,1
6255,18,1881,1,1
6256,18,1373,1,1
6257,18,71,1,1
6258,18,649,1,1
6259,18,294,1,1
6260,18,756,1,1
6261,18,240,1,1
6262,18,258,1,1
6263,18,124,1,1
6264,18,86,1,1
6265,18,153,1,1
6266,18,3569,1,1
6267,18,706,1,1
6268,18,290,1,1
6269,18,893,1,1
6270,18,157,1,1
6271,18,1580,1,1
6272,18,782,1,1
6273,18,25,1,1
6274,18,41,1,1
6275,18,665,1,1
6276,18,331,1,1
6277,18,1321,1,1
6278,18,550,1,1
6279,18,127,1,1
6280,18,2387,1,1
6281,18,817,1,1
6282,18,196,1,1
6283,18,3253,1,1
6284,18,3584,1,1
6285,18,1030,1,1
6286,18,3184,1,1
6287,18,1183,1,1
6288,18,1573,1,1
6289,18,91,1,1
6290,18,85,-1,-1
6291,18,2335,-3,-1
6292,18,3624,-10,-1
6293,18,3763,-10,-1
6294,18,3741,-10,-1
6295,3695,19,10,1
6296,158,19,10,1
6297,869,19,10,1
6298,3781,19,9,1
6299,21,19,9,1
6300,36,19,8,1
6301,46,19,8,1
6302,1041,19,7,1
6303,891,19,5,1
6304,806,19,5,1
6305,175,19,5,1
6306,371,19,5,1
6307,30,19,4,1
6308,121,19,4,1
6309,488,19,4,1
6310,51,19,4,1
6311,151,19,4,1
6312,210,19,4,1
6313,37,19,4,1
6314,211,19,4,1
6315,490,19,3,1
6316,132,19,3,1
6317,65,19,3,1
6318,271,19,3,1
6319,585,19,3,1
6320,729,19,2,1
6321,87,19,2,1
6322,266,19,2,1
6323,1770,19,2,1
6324,64,19,2,1
6325,107,19,2,1
6326,25,19,2,1
6327,3725,19,2,1
6328,130,19,2,1
6329,154,19,2,1
6330,230,19,2,1
6331,1268,19,1,1
6332,29,19,1,1
6333,69,19,1,1
6334,197,19,1,1
6335,303,19,1,1
6336,1144,19,1,1
6337,1126,19,1,1
6338,728,19,1,1
6339,19,21,9,1
6340,19,30,8,1
6341,19,36,8,1
6342,19,46,8,1
6343,19,187,8,1
6344,19,64,8,1
6345,19,1041,7,1
6346,19,158,7,1
6347,19,230,6,1
6348,19,729,5,1
6349,19,488,5,1
6350,19,371,5,1
6351,19,65,5,1
6352,19,365,5,1
6353,19,51,4,1
6354,19,151,4,1
6355,19,175,4,1
6356,19,144,4,1
6357,19,1300,4,1
6358,19,210,4,1
6359,19,37,4,1
6360,19,891,3,1
6361,19,490,3,1
6362,19,121,3,1
6363,19,89,3,1
6364,19,240,3,1
6365,19,211,3,1
6366,19,585,3,1
6367,19,271,3,1
6368,19,728,3,1
6369,19,40,2,1
6370,19,82,2,1
6371,19,806,2,1
6372,19,1770,2,1
6373,19,44,2,1
6374,19,107,2,1
6375,19,25,2,1
6376,19,130,2,1
6377,19,154,2,1
6378,19,869,2,1
6379,19,1268,1,1
6380,19,197,1,1
6381,19,1144,1,1
6382,19,59,1,1
6383,19,1126,1,1
6384,19,176,-1,-1
6385,19,3743,-2,-1
6386,19,3755,-5,-1
6387,19,3725,-10,-1
6388,24,20,10,1
6389,180,20,10,1
6390,204,20,6,1
6391,265,20,6,1
6392,84,20,6,1
6393,328,20,5,1
6394,109,20,5,1
6395,156,20,5,1
6396,36,20,5,1
6397,29,20,4,1
6398,136,20,4,1
6399,347,20,4,1
6400,61,20,4,1
6401,200,20,4,1
6402,51,20,3,1
6403,276,20,3,1
6404,737,20,3,1
6405,99,20,3,1
6406,50,20,3,1
6407,32,20,2,1
6408,318,20,2,1
6409,184,20,2,1
6410,76,20,2,1
6411,294,20,2,1
6412,3464,20,2,1
6413,21,20,2,1
6414,1151,20,2,1
6415,89,20,2,1
6416,82,20,2,1
6417,797,20,2,1
6418,945,20,2,1
6419,210,20,2,1
6420,44,20,2,1
6421,172,20,1,1
6422,46,20,1,1
6423,1158,20,1,1
6424,699,20,1,1
6425,747,20,1,1
6426,70,20,1,1
6427,877,20,1,1
6428,806,20,1,1
6429,349,20,1,1
6430,196,20,1,1
6431,529,20,1,1
6432,224,20,1,1
6433,508,20,1,1
6434,620,20,1,1
6435,359,20,1,1
6436,361,20,1,1
6437,3766,20,1,1
6438,960,20,1,1
6439,1297,20,1,1
6440,955,20,1,1
6441,77,20,1,1
6442,2758,20,1,1
6443,263,20,1,1
6444,1253,20,1,1
6445,69,20,1,1
6446,392,20,1,1
6447,360,20,1,1
6448,483,20,1,1
6449,144,20,1,1
6450,346,20,1,1
6451,584,20,1,1
6452,39,20,1,1
6453,3781,20,1,1
6454,47,20,1,1
6455,38,20,1,1
6456,579,20,1,1
6457,253,20,1,1
6458,578,20,1,1
6459,129,20,1,1
6460,1003,20,1,1
6461,668,20,1,1
6462,2519,20,1,1
6463,2485,20,1,1
6464,533,20,1,1
6465,41,20,1,1
6466,3730,20,1,1
6467,234,20,1,1
6468,98,20,1,1
6469,20,24,10,1
6470,20,40,10,1
6471,20,84,6,1
6472,20,204,5,1
6473,20,265,5,1
6474,20,328,5,1
6475,20,276,4,1
6476,20,156,4,1
6477,20,109,4,1
6478,20,273,4,1
6479,20,50,4,1
6480,20,44,4,1
6481,20,915,4,1
6482,20,29,3,1
6483,20,294,3,1
6484,20,361,3,1
6485,20,51,3,1
6486,20,61,3,1
6487,20,737,3,1
6488,20,1296,3,1
6489,20,200,3,1
6490,20,36,3,1
6491,20,76,2,1
6492,20,136,2,1
6493,20,3464,2,1
6494,20,1151,2,1
6495,20,89,2,1
6496,20,82,2,1
6497,20,99,2,1
6498,20,797,2,1
6499,20,1306,2,1
6500,20,180,2,1
6501,20,46,1,1
6502,20,699,1,1
6503,20,747,1,1
6504,20,88,1,1
6505,20,562,1,1
6506,20,877,1,1
6507,20,32,1,1
6508,20,318,1,1
6509,20,70,1,1
6510,20,196,1,1
6511,20,529,1,1
6512,20,224,1,1
6513,20,508,1,1
6514,20,620,1,1
6515,20,184,1,1
6516,20,359,1,1
6517,20,960,1,1
6518,20,1297,1,1
6519,20,77,1,1
6520,20,2758,1,1
6521,20,347,1,1
6522,20,263,1,1
6523,20,955,1,1
6524,20,551,1,1
6525,20,21,1,1
6526,20,521,1,1
6527,20,69,1,1
6528,20,392,1,1
6529,20,1985,1,1
6530,20,360,1,1
6531,20,144,1,1
6532,20,346,1,1
6533,20,584,1,1
6534,20,945,1,1
6535,20,3781,1,1
6536,20,47,1,1
6537,20,579,1,1
6538,20,27,1,1
6539,20,578,1,1
6540,20,1003,1,1
6541,20,668,1,1
6542,20,2519,1,1
6543,20,2485,1,1
6544,20,533,1,1
6545,20,41,1,1
6546,20,3730,1,1
6547,20,234,1,1
6548,20,98,1,1
6549,46,21,8,1
6550,158,21,7,1
6551,23,21,6,1
6552,30,21,5,1
6553,43,21,5,1
6554,3781,21,5,1
6555,202,21,4,1
6556,25,21,4,1
